forward_returns,risk_free_rate,market_forward_excess_returns,M4,P6,M3,P3,P4,E19,P13,I2,S8,P7,V13,S12,S6,E12,E4,S7
-0.0039577835716424,0.0001170634920634,-0.0043841362811481,-0.36676068242669,0.0,0.0,0.681216931216931,0.403439153439153,-1.00301418158984,0.573082010582011,-1.96812365848082,0.0,0.0,0.0,0.0,0.338293650793651,0.0052910052910052,0.0039682539682539,0.685185185185185
0.0,0.0001166666666666,-0.0004255193761723,-0.656335208335276,0.0,0.0,0.485119047619048,0.898148148148148,-0.512005321826147,0.572751322751323,-1.95466819690474,0.0,0.0,0.0,0.0,0.337962962962963,0.0049603174603174,0.0036375661375661,0.685515873015873
0.0026490066999904,0.0001162698412698,0.0022230111333419,-0.725749903028161,0.0,0.0,0.686177248677249,0.634920634920635,-0.759815958291116,0.572420634920635,-1.950941293917,0.0,0.0,0.0,0.0,0.328703703703704,0.0046296296296296,0.0033068783068783,0.685846560846561
0.009247027453439,0.000115873015873,0.0088218652201238,-0.422049196490803,0.0,0.0,0.393187830687831,0.963293650793651,-0.960733548197362,0.572751322751323,-1.91812540403381,0.0,0.0,0.0,0.0,0.296626984126984,0.0042989417989418,0.0029761904761904,0.686177248677249
0.0026178011242254,0.000115873015873,0.0021922420655134,0.521658504512343,0.0,0.0,0.0806878306878307,0.289021164021164,-0.892343291142253,0.573082010582011,-1.91451993275042,0.0,0.0,0.0,0.0,0.296296296296296,0.0039682539682539,0.0026455026455026,0.533068783068783
0.0071812009539398,0.0001166666666666,0.0067548482444341,0.589639599213073,0.0,0.0,0.975529100529101,0.746362433862434,-0.771063125729567,0.572751322751323,-1.95928944207449,0.0,0.0,0.0,0.0,0.264880952380952,0.0036375661375661,0.0023148148148148,0.533399470899471
-0.005184699531849,0.0001178571428571,-0.0056122427175452,0.860953743736767,0.0,0.0,0.831018518518518,0.0886243386243386,-1.03243259430395,0.572420634920635,-2.02314600836286,0.0,0.0,0.0,0.0,0.182539682539683,0.0033068783068783,0.0019841269841269,0.533730158730159
0.0065146511972717,0.000120238095238,0.0060837746782423,0.309520125260568,0.0,0.0,0.654761904761905,0.837632275132275,-0.779133122371212,0.572089947089947,-2.00941355679275,0.0,0.0,0.0,0.0,0.382275132275132,0.0029761904761904,0.0016534391534391,0.534060846560847
-0.0045317754399657,0.0001214285714285,-0.004963048784392,0.73382924686726,0.0,0.0,0.333002645502646,0.217592592592593,-1.15905513775194,0.571759259259259,-1.94750860970731,0.0,0.0,0.0,0.0,0.509920634920635,0.0026455026455026,0.0013227513227513,0.534391534391534
-0.0227557864260713,0.0001246031746031,-0.0231899169133548,0.31545968714952,0.0,0.0,0.975859788359788,0.480489417989418,-0.633028136537383,0.571428571428571,-1.95337219799415,0.0,0.0,0.0,0.0,0.295634920634921,0.0023148148148148,0.0009920634920634,0.534722222222222
0.0046562823497671,0.0001281746031746,0.0042188978942297,-0.831095905353386,0.0,0.0,0.425595238095238,0.928902116402116,1.30638142945257,0.571097883597884,-1.92070800493392,0.0,0.0,0.0,0.0,0.311838624338624,0.0019841269841269,0.0006613756613756,0.53505291005291
0.0006633111581586,0.0001277777777777,0.0002251330518275,-0.879743326743923,0.0,0.0,0.657407407407407,0.824074074074074,0.579030295515011,0.571428571428571,-1.86895733033122,0.0,0.0,0.0,0.0,0.311507936507937,0.0016534391534391,0.0069444444444444,0.535383597883598
0.0039708759373859,0.0001289682539682,0.0035318248151819,-0.724225216508224,0.0,0.0,0.976190476190476,0.270502645502646,-0.405473145348439,0.571759259259259,-1.84626950555021,0.0,0.0,0.0,0.0,0.311177248677249,0.0013227513227513,0.0066137566137566,0.535714285714286
-0.0085705905909425,0.0001289682539682,-0.0090092448877498,-0.508869091667293,0.0,0.0,0.832671957671958,0.343915343915344,-0.491145438249887,0.572089947089947,-1.80446307409268,0.0,0.0,0.0,0.0,0.311507936507937,0.0009920634920634,0.0062830687830687,0.613756613756614
0.0033255318919236,0.000129365079365,0.0028856871189259,-1.1865643599761,0.0,0.0,0.404431216931217,0.523148148148148,-0.262870324377448,0.571759259259259,-1.8108333558584,0.0,0.0,0.0,0.0,0.213293650793651,0.0006613756613756,0.0059523809523809,0.614087301587302
0.0013253794940382,0.0001289682539682,0.0008859712289769,-0.952013616067919,0.0,0.0,0.608796296296296,0.430555555555556,0.462619882030089,0.571428571428571,-1.80758588567626,0.0,0.0,0.0,0.0,0.212962962962963,0.0069444444444444,0.0056216931216931,0.614417989417989
0.0052945014980603,0.0001289682539682,0.0048550932329991,-0.774382881566509,0.0,0.0,0.582010582010582,0.823743386243386,-0.182642552998649,0.571759259259259,-1.83309039796542,0.0,0.0,0.0,0.0,0.21792328042328,0.0066137566137566,0.0052910052910052,0.614748677248677
-0.0006593807480773,0.0001297619047619,-0.0010996620290116,-0.110480324597531,0.0,0.0,0.693452380952381,0.430886243386243,-0.785225697805018,0.572089947089947,-1.82016481020739,0.0,0.0,0.0,0.0,0.218253968253968,0.0062830687830687,0.0049603174603174,0.615079365079365
-0.0059277994741313,0.0001297619047619,-0.0063676839296687,-0.0195806428997252,0.0,0.0,0.92228835978836,0.185185185185185,-0.843380255372918,0.572420634920635,-1.80729538828792,0.0,0.0,0.0,0.0,0.087962962962963,0.0059523809523809,0.0046296296296296,0.835978835978836
-0.0059652687461455,0.0001297619047619,-0.0064051135191432,-0.072506102407571,0.0,0.0,0.389880952380952,0.76223544973545,1.01680603266321,0.572089947089947,-1.80404957183229,0.0,0.0,0.0,0.0,0.138888888888889,0.0056216931216931,0.0042989417989418,0.836309523809524
0.0100010666513959,0.0001301587301587,0.0095608250530013,-0.460591305975509,0.0,0.0,0.619047619047619,0.730489417989418,0.284863107135732,0.571759259259259,-1.73392323636329,0.0,0.0,0.0,0.0,0.148148148148148,0.0052910052910052,0.0039682539682539,0.836640211640212
-0.0026402613152856,0.0001305555555555,-0.0030808997390769,0.559086737873844,0.0,0.0,0.571428571428571,0.773478835978836,-0.0973369842070049,0.572089947089947,-1.65451599553589,0.0,0.0,0.0,0.0,0.148478835978836,0.0049603174603174,0.0036375661375661,0.836970899470899
-0.0132362533728323,0.0001337301587301,-0.0136806219553538,0.379874257436374,0.0,0.0,0.326388888888889,0.529431216931217,-0.644806562587921,0.572420634920635,-1.67084789598341,0.0,0.0,0.0,0.0,0.164351851851852,0.0046296296296296,0.0033068783068783,0.837301587301587
0.0046937574201075,0.0001333333333333,0.0042497856629828,-1.10832436340108,0.0,0.0,0.869047619047619,0.290013227513228,0.912411871167951,0.572751322751323,-1.6203363628941,0.0,0.0,0.0,0.0,0.16468253968254,0.0042989417989418,0.0029761904761904,0.954695767195767
0.0,0.0001337301587301,-0.000443932074585,-0.594937806436439,0.0,0.0,0.677248677248677,0.0896164021164021,-0.491375960046674,0.573082010582011,-1.56047839620692,0.0,0.0,0.0,0.0,0.181878306878307,0.0039682539682539,0.0026455026455026,0.955026455026455
-0.0040053403842436,0.0001333333333333,-0.0044488359508921,-0.513755856766527,0.0,0.0,0.497685185185185,0.871362433862434,-0.654763232585559,0.573412698412698,-1.56752796437256,0.0,0.0,0.0,0.0,0.225859788359788,0.0036375661375661,0.0023148148148148,0.955357142857143
0.0013404828016812,0.000138492063492,0.0008915904096358,-0.561537682188444,0.0,0.0,0.253306878306878,0.98478835978836,0.612099055555065,0.573743386243386,-1.59360058413285,0.0,0.0,0.0,0.0,0.226190476190476,0.0033068783068783,0.0019841269841269,0.955687830687831
-0.0026773762494861,0.0001376984126984,-0.0031250384828013,-0.654599589809381,0.0,0.0,0.310515873015873,0.665674603174603,1.74627028320462,0.574074074074074,-1.51489201280448,0.0,0.0,0.0,0.0,0.241732804232804,0.0029761904761904,0.0016534391534391,0.956018518518518
0.0026845638369434,0.0001380952380952,0.0022365047782314,-0.65723160803161,0.0,0.0,0.92228835978836,0.267195767195767,-0.299573169013841,0.574404761904762,-1.50303874501398,0.0,0.0,0.0,0.0,0.242063492063492,0.0026455026455026,0.0013227513227513,0.900132275132275
0.0053547521224166,0.0001400793650793,0.0049047089367205,-0.350766415901513,0.0,0.0,0.301917989417989,0.785383597883598,-0.270787170338474,0.57473544973545,-1.45317775346162,0.0,0.0,0.0,0.0,0.265542328042328,0.0023148148148148,0.0009920634920634,0.900462962962963
-0.003994673698486,0.0001396825396825,-0.0044447168841821,0.24949773654457,0.0,0.0,0.922619047619048,0.489417989417989,-0.680086448968382,0.575066137566138,-1.43198751215629,0.0,0.0,0.0,0.0,0.265873015873016,0.0019841269841269,0.0006613756613756,0.900793650793651
0.0046802141084121,0.0001404761904761,0.0042288613989064,0.0600896544086799,0.0,0.0,0.85978835978836,0.186177248677249,-0.729468224749377,0.57473544973545,-1.48688260433771,0.0,0.0,0.0,0.0,0.266203703703704,0.0016534391534391,0.0069444444444444,0.901124338624339
-0.0079840236693959,0.0001400793650793,-0.0084341462201715,0.25252360422047,0.0,0.0,0.189484126984127,0.795304232804233,-0.40696944070445,0.575066137566138,-1.45612899929906,0.0,0.0,0.0,0.0,0.284722222222222,0.0013227513227513,0.0066137566137566,0.901455026455027
0.0053655208920648,0.000138492063492,0.0049166681825592,-0.423983267579687,0.0,0.0,0.0816798941798942,0.624338624338624,0.228877113672328,0.575396825396825,-1.44444952792509,0.0,0.0,0.0,0.0,0.28505291005291,0.0009920634920634,0.0062830687830687,0.901785714285714
0.0013342212424092,0.000138492063492,0.0008854082154432,0.301832353009594,0.0,0.0,0.301587301587302,0.860449735449735,-0.123224197154062,0.575727513227513,-1.35685992292178,0.0,0.0,0.0,0.0,0.213624338624339,0.0006613756613756,0.0059523809523809,0.902116402116402
-0.0006672876624035,0.0001396825396825,-0.0011177276734965,0.370988605159906,0.0,0.0,0.766534391534392,0.534391534391534,-0.914705279690868,0.576058201058201,-1.36441453855968,0.0,0.0,0.0,0.0,0.213955026455026,0.0082671957671957,0.0056216931216931,0.90244708994709
0.0079999998589814,0.0001416666666666,0.0075478138161424,-0.0839306299887459,0.0,0.0,0.0813492063492064,0.728505291005291,-0.941013936759233,0.576388888888889,-1.35297696718903,0.0,0.0,0.0,0.0,0.214285714285714,0.0079365079365079,0.0052910052910052,0.902777777777778
5.4210108624275204e-20,0.0001400793650793,-0.0004496860428389,0.531481636389349,0.0,0.0,0.420304232804233,0.944775132275132,-0.242277162270331,0.576058201058201,-1.38899483302302,0.0,0.0,0.0,0.0,0.214616402116402,0.0076058201058201,0.0049603174603174,0.903108465608466
-0.0002171181846282,0.0001376984126984,-0.00066394708461,0.459898123220026,0.0,0.0,0.0810185185185185,0.28505291005291,-0.432921012186522,0.576388888888889,-1.43440522090016,0.0,0.0,0.0,0.0,0.21494708994709,0.0072751322751322,0.0046296296296296,0.956349206349206
-0.0026613411104283,0.0001376984126984,-0.0031101541373943,0.234761791249785,0.0,0.0,0.610780423280423,0.0899470899470899,0.326237663455612,0.576058201058201,-1.44178817217738,0.0,0.0,0.0,0.0,0.0185185185185185,0.0069444444444444,0.0042989417989418,0.956679894179894
0.0026684427468113,0.0001392857142857,0.0022183995611151,0.015817643939806,0.0,0.0,0.389550264550265,0.963293650793651,-0.53079718880431,0.576388888888889,-1.37334829889423,0.0,0.0,0.0,0.0,0.017526455026455,0.0066137566137566,0.0039682539682539,0.957010582010582
-0.0006664000087619,0.0001404761904761,-0.0011161257341406,0.0184141951179748,0.0,0.0,0.857473544973545,0.51984126984127,-0.0603255043704506,0.576719576719577,-1.30507004715711,0.0,0.0,0.0,0.0,0.0171957671957672,0.0062830687830687,0.0036375661375661,0.95734126984127
-0.0119840211487264,0.0001369047619047,-0.0124316833820416,-0.0393872420562698,0.0,0.0,0.416335978835979,0.801587301587302,-0.774948491406017,0.576388888888889,-1.407491419,0.0,0.0,0.0,0.0,0.0052910052910052,0.0059523809523809,0.0033068783068783,0.906084656084656
-0.0094339621396967,0.0001369047619047,-0.0098807910396785,-0.687775099265698,0.0,0.0,0.903108465608466,0.639880952380952,0.451400436469164,0.576719576719577,-1.40549012050722,0.0,0.0,0.0,0.0,0.009589947089947,0.0056216931216931,0.0029761904761904,0.906415343915344
0.0013605441995676,0.0001380952380952,0.0009125248233953,-1.37229482470099,0.0,0.0,0.976190476190476,0.523478835978836,0.0606285845314495,0.577050264550265,-1.30882398144927,0.0,0.0,0.0,0.0,0.0092592592592592,0.0052910052910052,0.0026455026455026,0.906746031746032
-0.0196999999191757,0.0001388888888888,-0.0201492097715385,-1.03461038845125,0.0,0.0,0.319444444444444,0.230489417989418,0.653312397841199,0.577380952380952,-1.28811364554527,0.0,0.0,0.0,0.0,0.0138888888888889,0.0049603174603174,0.0023148148148148,0.90707671957672
-0.0138599986941834,0.0001392857142857,-0.0143092879116256,-2.43304924543229,0.0,0.0,0.768518518518518,0.185185185185185,0.782962870420948,0.57771164021164,-1.26744126837995,0.0,0.0,0.0,0.0,0.36739417989418,0.0046296296296296,0.0019841269841269,0.907407407407407
0.0028109595571019,0.000138492063492,0.0023629004983899,-2.90716754452648,0.0,0.0,0.612433862433862,0.449404761904762,3.77112388732408,0.578042328042328,-1.20891933730658,0.0,0.0,0.0,0.0,0.367724867724868,0.0042989417989418,0.0016534391534391,0.853505291005291
-0.0154169411659492,0.0001376984126984,-0.0158653573675183,-2.33820218422641,0.0,0.0,0.819444444444444,0.203703703703704,4.80733581511771,0.578373015873016,-1.16942407670537,0.0,0.0,0.0,0.0,0.467592592592593,0.0039682539682539,0.0013227513227513,0.853835978835979
0.0206394070153977,0.0001448412698412,0.0201836495439873,-2.98905335649285,0.0,0.0,0.34292328042328,0.489748677248677,3.69127005288215,0.578703703703704,-1.13000021742153,0.0,0.0,0.0,0.0,0.528769841269841,0.0036375661375661,0.0009920634920634,0.854166666666667
0.0,0.000145238095238,-0.0004554400110929,-0.971674307786017,0.0,0.0,0.0816798941798942,0.961640211640212,1.52161637305615,0.579034391534392,-0.825259539275007,0.0,0.0,0.0,0.0,0.741732804232804,0.0033068783068783,0.0006613756613756,0.854497354497355
0.0048825659975226,0.0001428571428571,0.0044304196372233,-0.62321458214599,0.0,0.0,0.783068783068783,0.488425925925926,0.830101936383142,0.579365079365079,-0.94738137760702,0.0,0.0,0.0,0.0,0.742063492063492,0.0029761904761904,0.0079365079365079,0.854828042328042
-0.0076346893647752,0.0001400793650793,-0.0080852087409476,0.0237301718590604,0.0,0.0,0.862103174603175,0.363425925925926,0.0252310651412036,0.579695767195767,-0.965105031628422,0.0,0.0,0.0,0.0,0.180886243386243,0.0026455026455026,0.0076058201058201,0.907738095238095
0.0076934262846091,0.000140873015873,0.0072421529401828,-0.238342810481471,0.0,0.0,0.675925925925926,0.984126984126984,0.0726618789723167,0.580026455026455,-1.00178675229485,0.0,0.0,0.0,0.0,0.0363756613756614,0.0023148148148148,0.0072751322751322,0.908068783068783
-0.0048588423789359,0.0001404761904761,-0.0053092823900289,0.467183256571238,0.0,0.0,0.303902116402116,0.841600529100529,-0.369224896388431,0.580357142857143,-0.962556014003817,0.0,0.0,0.0,0.0,0.0367063492063492,0.0019841269841269,0.0069444444444444,0.908399470899471
-0.005230683630769,0.0001412698412698,-0.0056832664990048,0.693513419728734,0.0,0.0,0.481150793650794,0.812169312169312,-0.318052515083743,0.580687830687831,-0.980294678949371,0.0,0.0,0.0,0.0,0.037037037037037,0.0016534391534391,0.0066137566137566,0.908730158730159
0.0003521909810775,0.0001412698412698,-9.91617284281e-05,0.284266185131536,0.0,0.0,0.80489417989418,0.0902777777777778,0.464738555885418,0.581018518518518,-1.02650007267358,0.0,0.0,0.0,0.0,0.435185185185185,0.0013227513227513,0.0062830687830687,0.909060846560847
0.0,0.0001420634920634,-0.0004521463602993,0.265517156870625,0.0,0.0,0.610449735449735,0.0899470899470899,0.233549472387125,0.581349206349206,-0.977719735753417,0.0,0.0,0.0,0.0,0.236111111111111,0.0009920634920634,0.0059523809523809,0.909391534391534
-0.0066578760260738,0.0001424603174603,-0.0071107763546271,0.533125628021568,0.0,0.0,0.658730158730159,0.746693121693122,-0.182218092580704,0.581679894179894,-0.957470182227011,0.0,0.0,0.0,0.0,0.215277777777778,0.0006613756613756,0.0056216931216931,0.909722222222222
0.0014109339291767,0.0001464285714285,0.0009539462990362,-0.353989005868243,0.0,0.0,0.447089947089947,0.584986772486772,0.76311208726259,0.582010582010582,-0.946729267761202,0.0,0.0,0.0,0.0,0.215608465608466,0.0069444444444444,0.0052910052910052,0.91005291005291
-0.0010572733781008,0.0001484126984126,-0.0015168403733207,-0.62307303160098,0.0,0.0,0.0816798941798942,0.773809523809524,0.945245010375059,0.58234126984127,-0.840943939349249,0.0,0.0,0.0,0.0,0.406746031746032,0.0066137566137566,0.0049603174603174,0.910383597883598
0.0134002821193948,0.0001484126984126,0.0129415881400479,-0.573879249731614,0.0,0.0,0.0813492063492064,0.55952380952381,1.14514002725465,0.582671957671958,-0.877832839313788,0.0,0.0,0.0,0.0,0.506944444444444,0.0062830687830687,0.0046296296296296,0.910714285714286
-0.0010443967822081,0.0001484126984126,-0.0015026939361582,-0.227129789668905,0.0,0.0,0.858465608465608,0.615740740740741,0.573459921451416,0.583002645502645,-0.905197145599677,0.0,0.0,0.0,0.0,0.507275132275132,0.0059523809523809,0.0042989417989418,0.957671957671958
0.0104482004255158,0.0001484126984126,0.0099887127953751,0.26355479882627,0.0,0.0,0.773809523809524,0.0899470899470899,0.148192669721871,0.583333333333333,-1.01815981892692,0.0,0.0,0.0,0.0,0.511904761904762,0.0056216931216931,0.0039682539682539,0.958002645502645
-0.0010324720075164,0.0001492063492063,-0.0014923167805141,0.914438568919139,0.0,0.0,0.21031746031746,0.864087301587302,-0.438468793109347,0.583664021164021,-1.01686015337708,0.0,0.0,0.0,0.0,0.51223544973545,0.0052910052910052,0.0036375661375661,0.958333333333333
-0.0072480251363003,0.0001539682539682,-0.0077129095918377,0.933363115002633,0.0,0.0,0.0813492063492064,0.523148148148148,-0.496851106059437,0.583994708994709,-1.08217876462416,0.0,0.0,0.0,0.0,0.512566137566138,0.0049603174603174,0.0033068783068783,0.958664021164021
0.0031299288170341,0.0001539682539682,0.0026654808694332,0.159826202867621,0.0,0.0,0.427910052910053,0.905092592592593,9.79215526183e-05,0.584325396825397,-1.09984562777279,0.0,0.0,0.0,0.0,0.512896825396825,0.0046296296296296,0.0029761904761904,0.958994708994709
0.0062358902352786,0.0001531746031746,0.0057719184781538,0.459220366399379,0.0,0.0,0.264219576719577,0.763558201058201,-0.179981054474778,0.584656084656085,-0.936593310722241,0.0,0.0,0.0,0.0,0.513227513227513,0.0042989417989418,0.0026455026455026,0.819113756613757
-0.0010336087100513,0.0001551587301587,-0.0015000407846363,0.765385053093774,0.0,0.0,0.32010582010582,0.744047619047619,0.152021187359708,0.584986772486772,-0.935382203318689,0.0,0.0,0.0,0.0,0.306216931216931,0.0039682539682539,0.0023148148148148,0.819444444444444
-0.0017229930911724,0.0001603174603174,-0.0021944251657574,0.416519776876454,0.0,0.0,0.0810185185185185,0.630952380952381,-0.0514841540689551,0.58531746031746,-0.924644757172582,0.0,0.0,0.0,0.0,0.306547619047619,0.0036375661375661,0.0019841269841269,0.819775132275132
-0.0013812154514725,0.0001603174603174,-0.0018518141927242,0.189780091163905,0.0,0.0,0.729497354497355,0.0896164021164021,-0.0668914972140985,0.585648148148148,-0.904377279525604,0.0,0.0,0.0,0.0,0.306878306878307,0.0033068783068783,0.0016534391534391,0.82010582010582
-0.0096818809238394,0.0001595238095238,-0.010152876490488,-0.0118798181803532,0.0,0.0,0.466600529100529,0.0892857142857143,-0.717890372568155,0.585978835978836,-0.893664489897973,0.0,0.0,0.0,0.0,0.191137566137566,0.0029761904761904,0.0013227513227513,0.820436507936508
-0.0087284915973125,0.0001650793650793,-0.0092055982750722,-0.965982480372243,0.0,0.0,0.976521164021164,0.606150793650794,0.799144689773932,0.586309523809524,-0.921125600918383,0.0,0.0,0.0,0.0,0.191468253968254,0.0026455026455026,0.0009920634920634,0.865079365079365
0.007748076028121,0.0001682539682539,0.007268509032901,-1.54755537500692,0.0,0.0,0.305555555555556,0.984457671957672,-0.0781513403886742,0.586640211640212,-0.767198373303082,0.0,0.0,0.0,0.0,0.0846560846560847,0.0023148148148148,0.0006613756613756,0.865410052910053
-0.009086618218785,0.0001682539682539,-0.0095670979124177,-1.09423365999931,0.0,0.0,0.426917989417989,0.713955026455027,-0.0879446454529974,0.586970899470899,-0.6896936873395,0.0,0.0,0.0,0.0,0.191798941798942,0.0019841269841269,0.0069444444444444,0.865740740740741
0.0049371397985202,0.0001674603174603,0.0044583267715543,-1.26417967707837,0.0,0.0,0.892195767195767,0.476851851851852,0.0981520499202512,0.587301587301587,-0.793789456368057,0.0,0.0,0.0,0.0,0.188161375661376,0.0016534391534391,0.0066137566137566,0.866071428571429
0.0,0.000163492063492,-0.0004751225507755,-0.885497837778008,0.0,0.0,0.231812169312169,0.791005291005291,-0.404995879634659,0.587632275132275,-0.668373904059719,0.0,0.0,0.0,0.0,0.18287037037037,0.0013227513227513,0.0062830687830687,0.866402116402116
0.0003526854579807,0.0001630952380952,-0.0001215640769217,-0.457351806361252,0.0,0.0,0.082010582010582,0.635582010582011,0.176817922928647,0.587962962962963,-0.734328847604191,0.0,0.0,0.0,0.0,0.183201058201058,0.0009920634920634,0.0059523809523809,0.824074074074074
0.0147357027461485,0.0001646825396825,0.0142602627350556,-0.336132503591715,0.0,0.0,0.834986772486772,0.0896164021164021,-0.763617613125897,0.588293650793651,-0.771567379977545,0.0,0.0,0.0,0.0,0.21494708994709,0.0006613756613756,0.0056216931216931,0.824404761904762
0.0072608575347599,0.0001662698412698,0.0067820048252542,0.466879346951941,0.0,0.0,0.737103174603175,0.0892857142857143,0.647640749158218,0.588624338624339,-0.799233262029229,0.0,0.0,0.0,0.0,0.196097883597884,0.0082671957671957,0.0052910052910052,0.82473544973545
0.0048071431831806,0.0001662698412698,0.0043303539657384,0.996030486302672,0.0,0.0,0.409391534391534,0.228174603174603,-0.251152050538445,0.588955026455027,-0.989823180681769,0.0,0.0,0.0,0.0,0.196428571428571,0.0079365079365079,0.0049603174603174,0.825066137566138
